product_id,product_name,product_type,category,price,cost,available_stock
1073,Silk Body Wash 100ml,Body Wash,Body Care,23.4,12.06,110
1074,Calming Body Scrub 200ml,Body Scrub,Body Care,30.65,19.0,119
1075,Repair Face Cream 30ml,Face Cream,Face Care,100.54,54.83,112
1076,Gentle Top Coat 30ml,Top Coat,Nail Care,35.32,16.04,116
1077,Luxe Nail File 50ml,Nail File,Nail Tools,24.05,13.73,102
1078,Balance Toner 150ml,Toner,Face Care,16.82,11.3,117
1079,Revive Body Scrub 100ml,Body Scrub,Body Care,25.4,10.64,132
1080,Clarifying Hair Mask 200ml,Hair Mask,Hair Mask,26.8,13.25,130
1081,Revive Nail Strengthener 250ml,Nail Strengthener,Nail Care,3.14,1.33,112
1082,Nourish Nail Brush 150ml,Nail Brush,Nail Tools,19.51,10.33,117
1083,Pure Leave-in Treatment 200ml,Leave-in Treatment,Hair Treatment,1.98,1.37,107
1084,Pure Hair Serum 250ml,Hair Serum,Hair Treatment,2.71,1.41,120
1085,Calming Body Wash 50ml,Body Wash,Body Care,17.01,7.98,116
1086,Fresh Lipstick 30ml,Lipstick,Makeup,24.12,14.57,111
1087,Gentle Body Lotion 50ml,Body Lotion,Body Care,5.69,3.14,109
1088,Botanical Toner 150ml,Toner,Face Care,39.45,18.2,122
1089,Bright Lip Balm 50ml,Lip Balm,Makeup,55.46,35.69,118
1090,Gentle Hand Cream 30ml,Hand Cream,Hand Care,31.34,18.69,117
1091,Repair Scalp Serum 50ml,Scalp Serum,Hair Treatment,16.1,7.08,130
1092,Soothing Dry Shampoo 30ml,Dry Shampoo,Shampoo,21.01,10.55,118
1093,Repair Scalp Serum 200ml,Scalp Serum,Hair Treatment,18.0,10.16,123
1094,Gentle Hair Oil 100ml,Hair Oil,Hair Treatment,19.52,9.15,129
1095,Fresh Blush 250ml,Blush,Makeup,7.25,3.15,118
1096,Repair Top Coat 75ml,Top Coat,Nail Care,12.21,7.46,140
1097,Fresh Hand Cream 100ml,Hand Cream,Hand Care,17.25,9.99,136
1098,Soothing Body Wash 100ml,Body Wash,Body Care,21.54,8.92,125
1099,Calming BB Cream 50ml,BB Cream,Face Care,26.35,15.37,118
1100,Botanical Top Coat 30ml,Top Coat,Nail Care,7.4,4.48,99
1101,Luxe Lip Balm 200ml,Lip Balm,Makeup,14.32,6.17,114
1102,Clarifying Face Cream 200ml,Face Cream,Face Care,13.27,7.9,116
1103,Hydra Hair Oil 30ml,Hair Oil,Hair Treatment,78.85,47.62,120
1104,Calming Toner 200ml,Toner,Face Care,20.08,13.98,108
1105,Silk Face Cream 75ml,Face Cream,Face Care,28.19,16.98,109
1106,Fresh Nail File 250ml,Nail File,Nail Tools,36.5,23.73,129
1107,Radiant Conditioner 30ml,Conditioner,Conditioner,32.56,21.41,108
1108,Revive Nail File 150ml,Nail File,Nail Tools,3.23,1.31,118
1109,Calming Hand Cream 250ml,Hand Cream,Hand Care,14.26,9.81,106
1110,Bright Hand Cream 50ml,Hand Cream,Hand Care,28.29,15.86,128
1111,Soothing Hair Mask 250ml,Hair Mask,Hair Mask,18.25,9.3,97
1112,Gentle Toner 150ml,Toner,Face Care,4.33,1.78,106
1113,Silk Body Wash 75ml,Body Wash,Body Care,7.14,4.09,118
1114,Radiant Body Wash 30ml,Body Wash,Body Care,8.08,5.62,108
1115,Calming Top Coat 75ml,Top Coat,Nail Care,21.38,10.28,94
1116,Botanical Mascara 250ml,Mascara,Makeup,19.83,12.99,132
1117,Glow Scalp Serum 75ml,Scalp Serum,Hair Treatment,55.65,38.25,101
1118,Calming Nail Strengthener 150ml,Nail Strengthener,Nail Care,16.61,9.14,136
1119,Calming Shampoo 150ml,Shampoo,Shampoo,19.35,12.36,118
1120,Balance Foundation 30ml,Foundation,Makeup,5.64,2.7,119
1121,Glow Toner 150ml,Toner,Face Care,14.52,6.45,118
1122,Radiant Lip Balm 150ml,Lip Balm,Makeup,101.36,47.5,128
1123,Radiant Face Cream 30ml,Face Cream,Face Care,21.62,11.98,120
1124,Revive Face Serum 30ml,Face Serum,Face Care,10.51,5.32,128
1125,Calming Nail Brush 200ml,Nail Brush,Nail Tools,22.93,14.83,119
1126,Hydra Body Wash 30ml,Body Wash,Body Care,37.85,24.74,110
1127,Nourish Blush 100ml,Blush,Makeup,24.49,14.48,114
1128,Luxe Nail Polish 50ml,Nail Polish,Nail Care,31.98,17.51,118
1129,Bright Lip Balm 150ml,Lip Balm,Makeup,35.43,15.01,132
1130,Botanical BB Cream 250ml,BB Cream,Face Care,18.64,11.28,116
1131,Clarifying Base Coat 200ml,Base Coat,Nail Care,21.4,8.77,112
1132,Fresh Dry Shampoo 150ml,Dry Shampoo,Shampoo,10.19,4.8,129
1133,Gentle Nail Polish 100ml,Nail Polish,Nail Care,10.1,6.88,117
1134,Repair Mascara 75ml,Mascara,Makeup,15.42,8.51,112
1135,Soothing Leave-in Treatment 100ml,Leave-in Treatment,Hair Treatment,5.7,2.98,127
1136,Soothing Hand Cream 100ml,Hand Cream,Hand Care,22.09,11.38,119
1137,Fresh Body Wash 50ml,Body Wash,Body Care,8.7,4.98,139
1138,Revive Base Coat 75ml,Base Coat,Nail Care,18.98,8.51,140
1139,Silk Scalp Serum 30ml,Scalp Serum,Hair Treatment,24.87,13.78,105
1140,Revive Base Coat 150ml,Base Coat,Nail Care,5.74,3.53,118
1141,Balance Face Cream 200ml,Face Cream,Face Care,22.83,15.16,94
1142,Pure Top Coat 50ml,Top Coat,Nail Care,3.15,1.41,121
1143,Gentle Body Lotion 100ml,Body Lotion,Body Care,26.34,13.52,120
1144,Fresh Face Cleanser 30ml,Face Cleanser,Face Care,26.63,13.59,117
1145,Glow Nail Clippers 30ml,Nail Clippers,Nail Tools,28.11,15.59,125
1146,Clarifying Top Coat 50ml,Top Coat,Nail Care,21.65,9.76,126
1147,Revive Leave-in Treatment 75ml,Leave-in Treatment,Hair Treatment,10.86,6.75,105
1148,Clarifying Hair Mask 75ml,Hair Mask,Hair Mask,11.18,6.75,118
1149,Clarifying Face Cream 50ml,Face Cream,Face Care,10.05,4.25,120
1150,Revive Face Cleanser 30ml,Face Cleanser,Face Care,37.48,21.04,129
1151,Pure Lipstick 150ml,Lipstick,Makeup,63.6,29.8,139
1152,Soothing Nail Strengthener 100ml,Nail Strengthener,Nail Care,17.59,7.43,120
1153,Pure Nail File 250ml,Nail File,Nail Tools,7.46,3.33,114
1154,Bright Body Wash 200ml,Body Wash,Body Care,13.16,6.42,130
1155,Nourish Nail File 250ml,Nail File,Nail Tools,35.99,20.86,140
1156,Gentle Face Cleanser 75ml,Face Cleanser,Face Care,25.61,11.81,151
1157,Botanical Lipstick 150ml,Lipstick,Makeup,16.9,9.16,121
1158,Radiant Top Coat 150ml,Top Coat,Nail Care,13.31,7.4,113
1159,Soothing BB Cream 100ml,BB Cream,Face Care,4.26,1.94,121
1160,Balance Mascara 250ml,Mascara,Makeup,13.85,8.09,121
1161,Repair Face Cream 75ml,Face Cream,Face Care,12.06,6.04,118
1162,Velvet Lipstick 75ml,Lipstick,Makeup,11.74,7.65,119
1163,Calming Body Lotion 200ml,Body Lotion,Body Care,20.6,13.37,120
1164,Clarifying Body Scrub 30ml,Body Scrub,Body Care,66.71,30.87,106
1165,Calming Nail Brush 75ml,Nail Brush,Nail Tools,16.71,7.57,116
1166,Repair Hair Oil 200ml,Hair Oil,Hair Treatment,26.54,16.16,115
1167,Clarifying Dry Shampoo 200ml,Dry Shampoo,Shampoo,15.67,6.73,112
1168,Soothing Shampoo 30ml,Shampoo,Shampoo,15.66,8.57,98
1169,Gentle Conditioner 250ml,Conditioner,Conditioner,40.96,26.07,96
1170,Silk Toner 50ml,Toner,Face Care,22.17,14.4,115
1171,Silk Nail Strengthener 50ml,Nail Strengthener,Nail Care,30.67,21.29,104
1172,Soothing Nail Polish 250ml,Nail Polish,Nail Care,44.34,22.9,128
1173,Silk BB Cream 75ml,BB Cream,Face Care,21.98,15.07,125
1174,Velvet Nail Brush 75ml,Nail Brush,Nail Tools,20.0,13.94,98
1175,Soothing Hair Mask 150ml,Hair Mask,Hair Mask,29.65,17.73,124
1176,Velvet Conditioner 250ml,Conditioner,Conditioner,9.79,5.17,117
1177,Velvet Scalp Serum 75ml,Scalp Serum,Hair Treatment,9.92,6.1,125
1178,Gentle Body Wash 100ml,Body Wash,Body Care,8.96,4.64,118
1179,Revive Face Cleanser 200ml,Face Cleanser,Face Care,11.11,4.96,121
1180,Radiant Body Lotion 150ml,Body Lotion,Body Care,6.36,4.24,102
1181,Calming Nail Clippers 200ml,Nail Clippers,Nail Tools,4.37,2.11,116
1182,Radiant Scalp Serum 100ml,Scalp Serum,Hair Treatment,8.52,5.76,115
1183,Glow Lip Balm 50ml,Lip Balm,Makeup,2.5,1.43,118
1184,Glow Mascara 250ml,Mascara,Makeup,20.64,12.48,114
1185,Gentle Nail File 200ml,Nail File,Nail Tools,17.8,8.88,125
1186,Glow Dry Shampoo 200ml,Dry Shampoo,Shampoo,29.75,14.47,112
1187,Silk Nail Brush 100ml,Nail Brush,Nail Tools,7.8,4.47,131
1188,Fresh Base Coat 100ml,Base Coat,Nail Care,24.51,12.44,115
1189,Balance Lip Balm 100ml,Lip Balm,Makeup,8.61,5.23,115
1190,Pure Conditioner 75ml,Conditioner,Conditioner,30.55,21.16,140
1191,Velvet Blush 50ml,Blush,Makeup,3.83,1.81,131
1192,Botanical Nail File 50ml,Nail File,Nail Tools,13.6,9.34,120
1193,Glow Nail Brush 75ml,Nail Brush,Nail Tools,11.95,5.25,140
1194,Gentle Face Cleanser 150ml,Face Cleanser,Face Care,31.11,19.01,132
1195,Nourish Body Wash 250ml,Body Wash,Body Care,30.74,16.81,96
1196,Calming Face Cleanser 30ml,Face Cleanser,Face Care,43.6,23.28,124
1197,Revive Scalp Serum 30ml,Scalp Serum,Hair Treatment,3.28,1.82,139
1198,Nourish Lip Balm 250ml,Lip Balm,Makeup,54.43,22.41,123
1199,Bright Face Serum 200ml,Face Serum,Face Care,7.84,3.82,110
1200,Botanical Nail Strengthener 30ml,Nail Strengthener,Nail Care,64.49,33.73,124
1201,Balance Toner 75ml,Toner,Face Care,97.41,52.82,146
1202,Luxe BB Cream 50ml,BB Cream,Face Care,42.64,27.49,97
1203,Luxe Nail Strengthener 30ml,Nail Strengthener,Nail Care,8.28,5.71,119
1204,Calming Lipstick 200ml,Lipstick,Makeup,6.08,2.43,121
1205,Balance Nail Brush 200ml,Nail Brush,Nail Tools,9.35,5.7,120
1206,Luxe Nail Clippers 250ml,Nail Clippers,Nail Tools,25.96,16.61,98
1207,Silk Hair Serum 200ml,Hair Serum,Hair Treatment,7.02,3.24,137
1208,Revive Conditioner 100ml,Conditioner,Conditioner,3.72,1.82,111
1209,Radiant Nail Polish 50ml,Nail Polish,Nail Care,39.05,17.46,105
1210,Velvet Scalp Serum 75ml,Scalp Serum,Hair Treatment,10.17,6.96,135
1211,Silk Face Cream 50ml,Face Cream,Face Care,34.18,23.77,126
1212,Fresh Nail File 200ml,Nail File,Nail Tools,30.49,16.93,117
1213,Silk Body Scrub 75ml,Body Scrub,Body Care,19.26,10.5,149
1214,Soothing Mascara 75ml,Mascara,Makeup,32.18,20.46,102
1215,Bright Base Coat 150ml,Base Coat,Nail Care,53.76,34.06,131
1216,Clarifying Nail Strengthener 250ml,Nail Strengthener,Nail Care,30.31,12.42,110
1217,Glow Nail Strengthener 250ml,Nail Strengthener,Nail Care,30.96,17.9,127
1218,Clarifying Leave-in Treatment 50ml,Leave-in Treatment,Hair Treatment,22.42,9.59,110
1219,Soothing Nail Polish 200ml,Nail Polish,Nail Care,11.63,6.77,124
1220,Calming Dry Shampoo 100ml,Dry Shampoo,Shampoo,21.04,11.79,124
1221,Silk Mascara 100ml,Mascara,Makeup,19.44,7.96,97
1222,Revive Nail Clippers 200ml,Nail Clippers,Nail Tools,24.32,11.85,127
1223,Fresh Nail File 200ml,Nail File,Nail Tools,21.47,9.0,100
1224,Radiant Lip Balm 50ml,Lip Balm,Makeup,11.41,5.02,108
1225,Repair Mascara 75ml,Mascara,Makeup,40.92,22.32,123
1226,Radiant Dry Shampoo 30ml,Dry Shampoo,Shampoo,10.79,5.72,123
1227,Gentle Scalp Serum 50ml,Scalp Serum,Hair Treatment,22.54,15.29,141
1228,Repair Face Cleanser 50ml,Face Cleanser,Face Care,24.83,14.81,115
1229,Glow Blush 200ml,Blush,Makeup,7.1,3.14,111
1230,Velvet Conditioner 250ml,Conditioner,Conditioner,57.37,35.28,123
1231,Nourish Blush 200ml,Blush,Makeup,15.91,9.66,115
1232,Soothing Nail Brush 150ml,Nail Brush,Nail Tools,7.43,3.13,140
1233,Velvet Face Cream 250ml,Face Cream,Face Care,16.45,7.57,113
1234,Soothing Hair Mask 50ml,Hair Mask,Hair Mask,7.54,3.46,122
1235,Nourish Hand Cream 75ml,Hand Cream,Hand Care,10.34,5.26,124
1236,Hydra Cuticle Oil 50ml,Cuticle Oil,Nail Care,10.18,4.63,123
1237,Pure Face Serum 75ml,Face Serum,Face Care,14.75,7.3,136
1238,Velvet Face Serum 100ml,Face Serum,Face Care,49.0,22.4,112
1239,Clarifying Lip Balm 250ml,Lip Balm,Makeup,17.91,11.17,122
1240,Revive Nail File 30ml,Nail File,Nail Tools,18.76,7.94,123
1241,Balance Lipstick 50ml,Lipstick,Makeup,11.23,5.59,132
1242,Hydra Body Wash 250ml,Body Wash,Body Care,20.63,11.72,117
1243,Fresh Face Cream 50ml,Face Cream,Face Care,16.02,6.88,108
1244,Gentle Hair Oil 200ml,Hair Oil,Hair Treatment,15.38,10.07,127
1245,Gentle Hair Oil 50ml,Hair Oil,Hair Treatment,28.95,17.78,117
1246,Silk Nail Clippers 30ml,Nail Clippers,Nail Tools,7.74,5.27,130
1247,Soothing Lipstick 150ml,Lipstick,Makeup,45.29,22.04,120
1248,Pure Face Serum 30ml,Face Serum,Face Care,1.9,1.02,119
1249,Velvet Nail File 75ml,Nail File,Nail Tools,15.26,10.29,125
1250,Pure Nail Strengthener 75ml,Nail Strengthener,Nail Care,48.76,30.88,115
1251,Nourish Face Cleanser 150ml,Face Cleanser,Face Care,43.18,21.96,138
1252,Hydra Hair Oil 75ml,Hair Oil,Hair Treatment,18.67,8.25,120
1253,Balance Hair Serum 30ml,Hair Serum,Hair Treatment,8.6,4.84,125
1254,Nourish Cuticle Oil 75ml,Cuticle Oil,Nail Care,14.78,8.26,142
1255,Clarifying Scalp Serum 75ml,Scalp Serum,Hair Treatment,130.74,65.31,140
1256,Balance Lip Balm 75ml,Lip Balm,Makeup,28.99,14.82,127
1257,Gentle BB Cream 200ml,BB Cream,Face Care,4.22,2.13,139
1258,Pure Mascara 100ml,Mascara,Makeup,17.57,9.48,113
1259,Luxe Mascara 250ml,Mascara,Makeup,10.19,4.98,102
1260,Nourish Mascara 50ml,Mascara,Makeup,5.95,2.59,130
1261,Velvet Body Scrub 100ml,Body Scrub,Body Care,24.19,12.59,124
1262,Hydra Body Lotion 100ml,Body Lotion,Body Care,7.57,4.62,139
1263,Soothing Nail Clippers 75ml,Nail Clippers,Nail Tools,56.75,26.83,126
1264,Soothing Nail Brush 30ml,Nail Brush,Nail Tools,48.08,27.27,112
1265,Calming Base Coat 75ml,Base Coat,Nail Care,9.17,4.26,127
1266,Glow Toner 75ml,Toner,Face Care,8.73,5.07,115
1267,Luxe Hair Mask 150ml,Hair Mask,Hair Mask,28.18,14.22,106
1268,Calming Leave-in Treatment 30ml,Leave-in Treatment,Hair Treatment,37.12,17.93,110
1269,Clarifying Foundation 250ml,Foundation,Makeup,13.45,7.26,111
1270,Luxe Face Serum 50ml,Face Serum,Face Care,35.97,15.73,112
1271,Radiant Mascara 30ml,Mascara,Makeup,62.27,38.82,105
1272,Luxe Body Lotion 250ml,Body Lotion,Body Care,21.41,10.62,120
1273,Gentle Conditioner 75ml,Conditioner,Conditioner,7.22,4.68,117
1274,Balance Conditioner 100ml,Conditioner,Conditioner,30.83,20.67,122
1275,Velvet Blush 75ml,Blush,Makeup,18.44,12.52,121
1276,Silk Leave-in Treatment 50ml,Leave-in Treatment,Hair Treatment,12.71,5.55,112
1277,Clarifying Shampoo 200ml,Shampoo,Shampoo,30.01,13.3,128
1278,Fresh Face Cleanser 75ml,Face Cleanser,Face Care,43.19,30.03,130
1279,Calming Nail File 200ml,Nail File,Nail Tools,19.08,10.99,118
1280,Pure Leave-in Treatment 150ml,Leave-in Treatment,Hair Treatment,2.66,1.09,119
1281,Calming Nail Polish 75ml,Nail Polish,Nail Care,18.1,11.82,127
1282,Soothing Lipstick 50ml,Lipstick,Makeup,19.72,13.0,122
1283,Revive Toner 200ml,Toner,Face Care,130.16,52.56,138
1284,Calming Lip Balm 100ml,Lip Balm,Makeup,18.24,10.46,119
1285,Repair Mascara 75ml,Mascara,Makeup,14.34,5.87,114
1286,Nourish Nail Strengthener 250ml,Nail Strengthener,Nail Care,28.56,17.14,120
1287,Luxe Conditioner 75ml,Conditioner,Conditioner,12.93,8.09,113
1288,Repair Toner 150ml,Toner,Face Care,9.5,5.76,138
1289,Repair Hair Mask 50ml,Hair Mask,Hair Mask,4.59,2.67,130
1290,Radiant Hair Mask 50ml,Hair Mask,Hair Mask,10.21,6.69,105
1291,Radiant Scalp Serum 50ml,Scalp Serum,Hair Treatment,3.57,2.11,125
1292,Calming Nail Strengthener 100ml,Nail Strengthener,Nail Care,20.63,13.6,114
1293,Glow Hand Cream 200ml,Hand Cream,Hand Care,19.54,11.21,115
1294,Revive Nail Clippers 150ml,Nail Clippers,Nail Tools,28.71,17.02,112
1295,Soothing Lipstick 150ml,Lipstick,Makeup,7.21,3.69,116
1296,Fresh Dry Shampoo 100ml,Dry Shampoo,Shampoo,5.2,2.74,106
1297,Silk Face Cream 200ml,Face Cream,Face Care,85.28,53.18,125
1298,Glow Mascara 75ml,Mascara,Makeup,15.44,9.52,123
1299,Clarifying BB Cream 30ml,BB Cream,Face Care,28.78,18.37,112
1300,Balance Nail Brush 50ml,Nail Brush,Nail Tools,18.29,9.1,111
1301,Silk Face Serum 75ml,Face Serum,Face Care,29.84,19.5,111
1302,Revive Lip Balm 50ml,Lip Balm,Makeup,19.74,11.94,136
1303,Revive Face Cream 50ml,Face Cream,Face Care,8.66,5.56,127
1304,Radiant Face Serum 75ml,Face Serum,Face Care,25.37,14.78,117
1305,Calming Top Coat 200ml,Top Coat,Nail Care,20.97,11.78,127
1306,Fresh Lip Balm 200ml,Lip Balm,Makeup,4.28,2.66,111
1307,Repair Nail Clippers 30ml,Nail Clippers,Nail Tools,20.81,11.43,133
1308,Silk Blush 150ml,Blush,Makeup,12.07,5.76,140
1309,Soothing Lipstick 50ml,Lipstick,Makeup,9.65,4.56,116
1310,Revive Hand Cream 30ml,Hand Cream,Hand Care,35.88,19.8,129
1311,Botanical Cuticle Oil 250ml,Cuticle Oil,Nail Care,15.53,9.63,115
1312,Repair Toner 250ml,Toner,Face Care,15.91,6.59,113
1313,Calming Lip Balm 200ml,Lip Balm,Makeup,17.66,10.76,100
1314,Luxe Dry Shampoo 250ml,Dry Shampoo,Shampoo,16.02,10.08,138
1315,Calming Face Cream 200ml,Face Cream,Face Care,15.21,7.8,134
1316,Balance Dry Shampoo 100ml,Dry Shampoo,Shampoo,52.71,22.67,121
1317,Calming Hair Mask 100ml,Hair Mask,Hair Mask,9.51,4.04,107
1318,Luxe BB Cream 75ml,BB Cream,Face Care,4.1,2.24,109
1319,Luxe Scalp Serum 100ml,Scalp Serum,Hair Treatment,17.04,10.4,136
1320,Botanical Nail Strengthener 100ml,Nail Strengthener,Nail Care,7.76,4.74,126
1321,Radiant Hair Serum 30ml,Hair Serum,Hair Treatment,6.84,4.23,127
1322,Bright Face Serum 50ml,Face Serum,Face Care,16.24,7.09,130
1323,Silk Hand Cream 250ml,Hand Cream,Hand Care,20.49,13.82,106
1324,Hydra Blush 50ml,Blush,Makeup,14.31,7.53,115
1325,Repair Lip Balm 100ml,Lip Balm,Makeup,11.41,5.69,124
1326,Glow Cuticle Oil 100ml,Cuticle Oil,Nail Care,14.01,7.55,130
1327,Luxe Hair Serum 75ml,Hair Serum,Hair Treatment,15.79,9.64,112
1328,Fresh Mascara 150ml,Mascara,Makeup,16.41,6.91,123
1329,Velvet Face Cleanser 250ml,Face Cleanser,Face Care,3.92,2.7,128
1330,Luxe BB Cream 30ml,BB Cream,Face Care,33.09,17.83,121
1331,Balance Nail File 200ml,Nail File,Nail Tools,5.12,3.54,130
1332,Luxe Face Serum 50ml,Face Serum,Face Care,9.61,5.63,119
1333,Nourish Face Cream 200ml,Face Cream,Face Care,4.74,3.11,105
1334,Bright Conditioner 200ml,Conditioner,Conditioner,18.8,11.26,118
1335,Velvet Foundation 30ml,Foundation,Makeup,9.31,5.07,132
1336,Calming Lipstick 50ml,Lipstick,Makeup,14.2,7.69,111
1337,Hydra Nail Brush 30ml,Nail Brush,Nail Tools,9.08,4.7,122
1338,Radiant Toner 30ml,Toner,Face Care,7.08,3.94,104
1339,Silk Cuticle Oil 100ml,Cuticle Oil,Nail Care,2.21,1.4,107
1340,Repair Face Cleanser 100ml,Face Cleanser,Face Care,10.25,5.25,108
1341,Repair Face Cleanser 100ml,Face Cleanser,Face Care,6.25,3.26,109
1342,Gentle Face Cream 250ml,Face Cream,Face Care,24.92,14.8,126
1343,Radiant Mascara 75ml,Mascara,Makeup,86.9,38.05,119
1344,Silk Blush 75ml,Blush,Makeup,71.09,48.86,116
1345,Balance Dry Shampoo 250ml,Dry Shampoo,Shampoo,15.41,8.39,132
1346,Pure Nail File 250ml,Nail File,Nail Tools,8.73,3.64,113
1347,Calming Dry Shampoo 50ml,Dry Shampoo,Shampoo,3.46,1.68,114
1348,Bright Body Scrub 50ml,Body Scrub,Body Care,11.76,5.11,133
1349,Revive Dry Shampoo 200ml,Dry Shampoo,Shampoo,7.93,3.83,136
1350,Fresh Face Serum 100ml,Face Serum,Face Care,9.12,5.49,119
1351,Repair Lipstick 250ml,Lipstick,Makeup,4.46,2.7,111
1352,Gentle Shampoo 75ml,Shampoo,Shampoo,28.85,13.95,110
1353,Clarifying Hair Oil 30ml,Hair Oil,Hair Treatment,24.71,14.6,118
1354,Radiant Face Cleanser 100ml,Face Cleanser,Face Care,7.91,3.52,131
1355,Botanical Body Wash 100ml,Body Wash,Body Care,32.61,15.21,106
1356,Calming Face Cleanser 150ml,Face Cleanser,Face Care,17.25,11.93,107
1357,Radiant Lip Balm 200ml,Lip Balm,Makeup,25.13,14.38,129
1358,Silk Blush 250ml,Blush,Makeup,30.55,12.89,101
1359,Hydra Nail Brush 30ml,Nail Brush,Nail Tools,22.02,13.89,122
1360,Pure Hair Serum 250ml,Hair Serum,Hair Treatment,8.53,5.82,109
1361,Bright Face Serum 75ml,Face Serum,Face Care,38.07,19.03,116
1362,Radiant Top Coat 200ml,Top Coat,Nail Care,30.51,15.75,124
1363,Pure Scalp Serum 50ml,Scalp Serum,Hair Treatment,30.87,12.68,138
1364,Bright Face Cleanser 75ml,Face Cleanser,Face Care,5.68,3.34,124
1365,Fresh Base Coat 30ml,Base Coat,Nail Care,5.09,2.62,105
1366,Clarifying Lip Balm 75ml,Lip Balm,Makeup,55.16,27.91,141
1367,Repair Face Cream 250ml,Face Cream,Face Care,9.87,6.24,107
1368,Velvet Hair Mask 75ml,Hair Mask,Hair Mask,20.12,10.86,134
1369,Nourish Hair Oil 250ml,Hair Oil,Hair Treatment,43.17,19.03,121
1370,Pure Scalp Serum 200ml,Scalp Serum,Hair Treatment,60.73,30.7,121
1371,Nourish Hair Serum 100ml,Hair Serum,Hair Treatment,26.03,11.54,121
1372,Fresh Lipstick 30ml,Lipstick,Makeup,10.83,7.52,139
1373,Fresh Toner 100ml,Toner,Face Care,13.07,6.51,125
1374,Clarifying Hair Serum 75ml,Hair Serum,Hair Treatment,22.12,14.3,152
1375,Calming Nail File 50ml,Nail File,Nail Tools,18.91,10.58,113
1376,Clarifying Dry Shampoo 250ml,Dry Shampoo,Shampoo,9.27,6.2,145
1377,Balance Foundation 100ml,Foundation,Makeup,1.97,1.12,122
1378,Hydra Hair Oil 100ml,Hair Oil,Hair Treatment,9.13,5.75,112
1379,Bright Hair Mask 200ml,Hair Mask,Hair Mask,13.87,5.91,115
1380,Velvet Hair Serum 250ml,Hair Serum,Hair Treatment,16.32,8.99,139
1381,Fresh Body Scrub 50ml,Body Scrub,Body Care,64.42,40.99,139
1382,Revive Top Coat 50ml,Top Coat,Nail Care,38.62,25.46,103
1383,Calming Mascara 250ml,Mascara,Makeup,11.37,7.94,129
1384,Revive Body Wash 150ml,Body Wash,Body Care,24.61,14.63,108
1385,Gentle Conditioner 75ml,Conditioner,Conditioner,1.95,0.83,123
1386,Radiant Cuticle Oil 200ml,Cuticle Oil,Nail Care,43.85,29.94,119
1387,Soothing Nail Brush 150ml,Nail Brush,Nail Tools,11.06,6.02,116
1388,Luxe Face Cream 75ml,Face Cream,Face Care,19.1,8.37,120
1389,Nourish Nail File 200ml,Nail File,Nail Tools,16.84,10.68,121
1390,Pure Nail File 30ml,Nail File,Nail Tools,37.37,18.96,116
1391,Silk Hair Oil 250ml,Hair Oil,Hair Treatment,12.44,8.0,137
1392,Botanical Hair Oil 75ml,Hair Oil,Hair Treatment,31.76,13.9,127
1393,Clarifying Hair Mask 30ml,Hair Mask,Hair Mask,22.02,14.24,137
1394,Repair Toner 30ml,Toner,Face Care,18.14,9.42,138
1395,Radiant Nail Strengthener 75ml,Nail Strengthener,Nail Care,15.08,9.04,136
1396,Repair BB Cream 50ml,BB Cream,Face Care,10.94,5.89,127
1397,Repair Face Cream 50ml,Face Cream,Face Care,14.4,5.82,121
1398,Botanical Leave-in Treatment 30ml,Leave-in Treatment,Hair Treatment,12.11,8.21,139
1399,Pure Nail File 250ml,Nail File,Nail Tools,22.99,9.67,126
1400,Repair Nail File 50ml,Nail File,Nail Tools,6.64,3.14,115
1401,Fresh Nail Strengthener 100ml,Nail Strengthener,Nail Care,17.42,9.17,110
1402,Bright Hair Serum 50ml,Hair Serum,Hair Treatment,55.31,29.01,108
1403,Velvet Scalp Serum 100ml,Scalp Serum,Hair Treatment,11.57,8.0,111
1404,Soothing Toner 100ml,Toner,Face Care,23.35,16.15,136
1405,Glow Face Cleanser 250ml,Face Cleanser,Face Care,2.56,1.05,118
1406,Pure Top Coat 250ml,Top Coat,Nail Care,4.64,2.53,102
1407,Velvet Leave-in Treatment 200ml,Leave-in Treatment,Hair Treatment,14.78,8.65,112
1408,Bright Conditioner 100ml,Conditioner,Conditioner,15.48,8.09,113
1409,Revive Conditioner 150ml,Conditioner,Conditioner,17.0,8.37,120
1410,Velvet Scalp Serum 75ml,Scalp Serum,Hair Treatment,94.88,55.07,122
1411,Botanical Nail Brush 30ml,Nail Brush,Nail Tools,10.32,6.88,113
1412,Clarifying Cuticle Oil 150ml,Cuticle Oil,Nail Care,17.59,9.35,112
1413,Radiant Lipstick 50ml,Lipstick,Makeup,9.27,3.75,117
1414,Silk Face Cream 200ml,Face Cream,Face Care,29.65,18.92,120
1415,Hydra Hand Cream 150ml,Hand Cream,Hand Care,6.55,3.63,111
1416,Hydra Dry Shampoo 75ml,Dry Shampoo,Shampoo,9.4,4.67,118
1417,Bright Mascara 250ml,Mascara,Makeup,8.0,5.47,123
1418,Repair Face Cleanser 30ml,Face Cleanser,Face Care,31.78,21.29,140
1419,Luxe Shampoo 150ml,Shampoo,Shampoo,18.19,12.51,111
1420,Silk Base Coat 30ml,Base Coat,Nail Care,20.63,9.92,120
1421,Radiant Dry Shampoo 250ml,Dry Shampoo,Shampoo,14.08,6.79,136
1422,Glow Hair Oil 150ml,Hair Oil,Hair Treatment,43.27,23.3,106
